_step,eval_loss,train_loss,smoothed_loss,lr
4331,,1.6459,1.6273,0.001401
4331,,1.6459,1.6273,0.001401
4332,,1.4867,1.6075,0.001401
4332,,1.4867,1.6075,0.001401
4333,,1.5611,1.5916,0.001401
4333,,1.5611,1.5916,0.001401
4334,,1.6129,1.5914,0.001401
4334,,1.6129,1.5914,0.001401
4335,,1.5565,1.5827,0.001401
4335,,1.5565,1.5827,0.001401
4336,,1.5756,1.5833,0.0014
4336,,1.5756,1.5833,0.0014
4337,,1.5829,1.5853,0.0014
4337,,1.5829,1.5853,0.0014
4338,,1.6487,1.599,0.0014
4338,,1.6487,1.599,0.0014
4339,,1.6452,1.5999,0.0014
4339,,1.6452,1.5999,0.0014
4340,,1.5513,1.5867,0.0014
4340,,1.5513,1.5867,0.0014
4341,,1.7715,1.5992,0.0014
4341,,1.7715,1.5992,0.0014
4342,,1.7199,1.6226,0.0014
4342,,1.7199,1.6226,0.0014
4343,,1.6447,1.6309,0.0014
4343,,1.6447,1.6309,0.0014
4344,,1.6782,1.6375,0.0014
4344,,1.6782,1.6375,0.0014
4345,,1.6299,1.6448,0.0014
4345,,1.6299,1.6448,0.0014
4346,,1.6676,1.654,0.0014
4346,,1.6676,1.654,0.0014
4347,,1.5179,1.6475,0.0014
4347,,1.5179,1.6475,0.0014
4348,,1.6324,1.6459,0.0014
4348,,1.6324,1.6459,0.0014
4349,,1.6111,1.6424,0.0014
4349,,1.6111,1.6424,0.0014
4350,,1.6115,1.6485,0.0014
4350,,1.6115,1.6485,0.0014
4351,,1.6351,1.6348,0.0014
4351,,1.6351,1.6348,0.0014
4352,,1.6441,1.6272,0.0014
4352,,1.6441,1.6272,0.0014
4353,,1.6637,1.6291,0.001399
4353,,1.6637,1.6291,0.001399
4354,,1.51,1.6123,0.001399
4354,,1.51,1.6123,0.001399
4355,,1.4734,1.5967,0.001399
4355,,1.4734,1.5967,0.001399
4356,,1.687,1.5986,0.001399
4356,,1.687,1.5986,0.001399
4357,,1.5769,1.6045,0.001399
4357,,1.5769,1.6045,0.001399
4358,,1.4352,1.5848,0.001399
4358,,1.4352,1.5848,0.001399
4359,,1.4653,1.5702,0.001399
4359,,1.4653,1.5702,0.001399
4360,,1.6657,1.5756,0.001399
4360,,1.6657,1.5756,0.001399
4361,,1.5739,1.5695,0.001399
4361,,1.5739,1.5695,0.001399
4362,,1.458,1.5509,0.001399
4362,,1.458,1.5509,0.001399
4363,,1.5013,1.5347,0.001399
4363,,1.5013,1.5347,0.001399
4364,,1.6304,1.5467,0.001399
4364,,1.6304,1.5467,0.001399
4365,,1.5401,1.5534,0.001399
4365,,1.5401,1.5534,0.001399
4366,,1.4791,1.5326,0.001399
4366,,1.4791,1.5326,0.001399
4367,,1.6099,1.5359,0.001399
4367,,1.6099,1.5359,0.001399
4368,,1.5735,1.5497,0.001399
4368,,1.5735,1.5497,0.001399
4369,,1.7155,1.5747,0.001399
4369,,1.7155,1.5747,0.001399
4370,,1.6314,1.5713,0.001398
4370,,1.6314,1.5713,0.001398
4371,,1.6643,1.5804,0.001398
4371,,1.6643,1.5804,0.001398
4372,,1.588,1.5934,0.001398
4373,,1.6792,1.6112,0.001398
4373,,1.6792,1.6112,0.001398
4374,,1.6366,1.6118,0.001398
4374,,1.6366,1.6118,0.001398
4375,,1.5491,1.6127,0.001398
4375,,1.5491,1.6127,0.001398
4376,,1.6814,1.6329,0.001398
4376,,1.6814,1.6329,0.001398
4377,,1.6202,1.6339,0.001398
4377,,1.6202,1.6339,0.001398
4378,,1.5613,1.6327,0.001398
4378,,1.5613,1.6327,0.001398
4379,,1.6136,1.6225,0.001398
4379,,1.6136,1.6225,0.001398
4380,,1.5961,1.619,0.001398
4380,,1.5961,1.619,0.001398
4381,,1.5881,1.6114,0.001398
4381,,1.5881,1.6114,0.001398
4382,,1.5541,1.608,0.001398
4382,,1.5541,1.608,0.001398
4383,,1.5474,1.5948,0.001398
4383,,1.5474,1.5948,0.001398
4384,,1.5174,1.5829,0.001398
4384,,1.5174,1.5829,0.001398
4385,,1.545,1.5825,0.001398
4385,,1.545,1.5825,0.001398
4386,,1.5961,1.5739,0.001398
4386,,1.5961,1.5739,0.001398
4387,,1.5667,1.5686,0.001397
4387,,1.5667,1.5686,0.001397
4388,,1.586,1.5711,0.001397
4388,,1.586,1.5711,0.001397
4389,,1.6078,1.5705,0.001397
4389,,1.6078,1.5705,0.001397
4390,,1.6214,1.573,0.001397
4390,,1.6214,1.573,0.001397
4391,,1.5969,1.5739,0.001397
4391,,1.5969,1.5739,0.001397
4392,,1.6298,1.5815,0.001397
4392,,1.6298,1.5815,0.001397
4393,,1.4724,1.574,0.001397
4393,,1.4724,1.574,0.001397
4394,,1.569,1.5791,0.001397
4394,,1.569,1.5791,0.001397
4395,,1.5477,1.5794,0.001397
4395,,1.5477,1.5794,0.001397
4396,,1.5461,1.5744,0.001397
4396,,1.5461,1.5744,0.001397
4397,,1.6609,1.5838,0.001397
4397,,1.6609,1.5838,0.001397
4398,,1.5923,1.5844,0.001397
4398,,1.5923,1.5844,0.001397
4399,,1.5919,1.5828,0.001397
4399,,1.5919,1.5828,0.001397
4400,,1.5566,1.5764,0.001397
4400,,1.5566,1.5764,0.001397
4401,,1.5643,1.5731,0.001397
4401,,1.5643,1.5731,0.001397
4402,,1.5565,1.5658,0.001397
4402,,1.5565,1.5658,0.001397
4403,,1.5347,1.572,0.001397
4403,,1.5347,1.572,0.001397
4404,,1.5406,1.5692,0.001396
4404,,1.5406,1.5692,0.001396
4405,,1.5112,1.5655,0.001396
4405,,1.5112,1.5655,0.001396
4406,,1.4827,1.5592,0.001396
4406,,1.4827,1.5592,0.001396
4407,,1.5344,1.5465,0.001396
4407,,1.5344,1.5465,0.001396
4408,,1.6618,1.5535,0.001396
4408,,1.6618,1.5535,0.001396
4409,,1.6057,1.5548,0.001396
4409,,1.6057,1.5548,0.001396
4410,,1.6018,1.5594,0.001396
4410,,1.6018,1.5594,0.001396
4411,,1.6882,1.5718,0.001396
4411,,1.6882,1.5718,0.001396
4412,,1.7191,1.588,0.001396
4412,,1.7191,1.588,0.001396
4413,,1.6385,1.5984,0.001396
4413,,1.6385,1.5984,0.001396
4414,,1.5406,1.5984,0.001396
4414,,1.5406,1.5984,0.001396
4415,,1.5573,1.603,0.001396
4415,,1.5573,1.603,0.001396
4416,,1.6634,1.6211,0.001396
4416,,1.6634,1.6211,0.001396
4417,,1.6736,1.635,0.001396
4417,,1.6736,1.635,0.001396
4418,,1.6962,1.6384,0.001396
4418,,1.6962,1.6384,0.001396
4419,,1.5807,1.6359,0.001396
4419,,1.5807,1.6359,0.001396
4420,,1.699,1.6457,0.001396
4420,,1.699,1.6457,0.001396
4421,,1.702,1.647,0.001395
4421,,1.702,1.647,0.001395
4422,,1.6905,1.6442,0.001395
4422,,1.6905,1.6442,0.001395
4423,,1.7028,1.6506,0.001395
4423,,1.7028,1.6506,0.001395
4424,,1.7276,1.6693,0.001395
4424,,1.7276,1.6693,0.001395
4425,,1.6322,1.6768,0.001395
4425,,1.6322,1.6768,0.001395
4426,,1.642,1.6747,0.001395
4426,,1.642,1.6747,0.001395
4427,,1.7112,1.6784,0.001395
4427,,1.7112,1.6784,0.001395
4428,,1.6314,1.6719,0.001395
4428,,1.6314,1.6719,0.001395
4429,,1.4937,1.6632,0.001395
4429,,1.4937,1.6632,0.001395
4430,,1.6136,1.6547,0.001395
4430,,1.6136,1.6547,0.001395
4431,,1.6673,1.6512,0.001395
4431,,1.6673,1.6512,0.001395
4432,,1.618,1.644,0.001395
4432,,1.618,1.644,0.001395
4433,,1.6861,1.6423,0.001395
4433,,1.6861,1.6423,0.001395
4434,,1.7043,1.64,0.001395
4434,,1.7043,1.64,0.001395
4435,,1.6264,1.6394,0.001395
4435,,1.6264,1.6394,0.001395
4436,,1.678,1.643,0.001395
4436,,1.678,1.643,0.001395
4437,,1.5831,1.6302,0.001394
4437,,1.5831,1.6302,0.001394
4438,,1.5624,1.6233,0.001394
4438,,1.5624,1.6233,0.001394
4439,,1.5668,1.6306,0.001394
4439,,1.5668,1.6306,0.001394
4440,,1.5275,1.622,0.001394
4440,,1.5275,1.622,0.001394
4441,,1.5598,1.6112,0.001394
4441,,1.5598,1.6112,0.001394
4442,,1.6497,1.6144,0.001394
4442,,1.6497,1.6144,0.001394
4443,,1.6932,1.6151,0.001394
4443,,1.6932,1.6151,0.001394
4444,,1.6509,1.6098,0.001394
4444,,1.6509,1.6098,0.001394
4445,,1.6885,1.616,0.001394
4445,,1.6885,1.616,0.001394
4446,,1.5403,1.6022,0.001394
4446,,1.5403,1.6022,0.001394
4447,,1.6223,1.6061,0.001394
4447,,1.6223,1.6061,0.001394
4448,,1.5649,1.6064,0.001394
4448,,1.5649,1.6064,0.001394
4449,,1.5557,1.6053,0.001394
4449,,1.5557,1.6053,0.001394
4450,,1.7269,1.6252,0.001394
4450,,1.7269,1.6252,0.001394
4451,,1.6013,1.6294,0.001394
4451,,1.6013,1.6294,0.001394
4452,,1.6599,1.6304,0.001394
4452,,1.6599,1.6304,0.001394
4453,,1.7564,1.6367,0.001394
4453,,1.7564,1.6367,0.001394
4454,,1.5774,1.6294,0.001393
4454,,1.5774,1.6294,0.001393
4455,,1.4729,1.6078,0.001393
4455,,1.4729,1.6078,0.001393
4456,,1.5931,1.6131,0.001393
4456,,1.5931,1.6131,0.001393
4457,,1.6129,1.6121,0.001393
4457,,1.6129,1.6121,0.001393
4458,,1.5247,1.6081,0.001393
4458,,1.5247,1.6081,0.001393
4459,,1.5607,1.6086,0.001393
4459,,1.5607,1.6086,0.001393
4460,,1.6408,1.6,0.001393
4460,,1.6408,1.6,0.001393
4461,,1.6018,1.6001,0.001393
4461,,1.6018,1.6001,0.001393
4462,,1.5152,1.5856,0.001393
4462,,1.5152,1.5856,0.001393
4463,,1.6302,1.573,0.001393
4463,,1.6302,1.573,0.001393
4464,,1.5933,1.5746,0.001393
4464,,1.5933,1.5746,0.001393
4465,,1.4586,1.5731,0.001393
4465,,1.4586,1.5731,0.001393
4466,,1.5266,1.5665,0.001393
4466,,1.5266,1.5665,0.001393
4467,,1.5475,1.5599,0.001393
4467,,1.5475,1.5599,0.001393
4468,,1.5989,1.5674,0.001393
4468,,1.5989,1.5674,0.001393
4469,,1.6508,1.5764,0.001393
4469,,1.6508,1.5764,0.001393
4470,,1.7681,1.5891,0.001393
4470,,1.7681,1.5891,0.001393
4471,,1.6329,1.5922,0.001392
4471,,1.6329,1.5922,0.001392
4472,,1.5612,1.5968,0.001392
4472,,1.5612,1.5968,0.001392
4473,,1.5575,1.5895,0.001392
4473,,1.5575,1.5895,0.001392
4474,,1.687,1.5989,0.001392
4474,,1.687,1.5989,0.001392
4475,,1.6318,1.6162,0.001392
4475,,1.6318,1.6162,0.001392
4476,,1.604,1.624,0.001392
4476,,1.604,1.624,0.001392
4477,,1.5894,1.6281,0.001392
4477,,1.5894,1.6281,0.001392
4478,,1.5827,1.6265,0.001392
4478,,1.5827,1.6265,0.001392
4479,,1.566,1.618,0.001392
4479,,1.566,1.618,0.001392
4480,,1.6102,1.6023,0.001392
4480,,1.6102,1.6023,0.001392
4481,,1.6602,1.605,0.001392
4481,,1.6602,1.605,0.001392
4482,,1.6015,1.609,0.001392
4482,,1.6015,1.609,0.001392
4483,,1.534,1.6067,0.001392
4483,,1.534,1.6067,0.001392
4484,,1.5464,1.5926,0.001392
4484,,1.5464,1.5926,0.001392
4485,,1.6022,1.5897,0.001392
4485,,1.6022,1.5897,0.001392
4486,,1.7377,1.603,0.001392
4486,,1.7377,1.603,0.001392
4487,,1.6238,1.6065,0.001391
4487,,1.6238,1.6065,0.001391
4488,,1.5411,1.6023,0.001391
4488,,1.5411,1.6023,0.001391
4489,,1.642,1.6099,0.001391
4489,,1.642,1.6099,0.001391
4490,,1.5739,1.6063,0.001391
4490,,1.5739,1.6063,0.001391
4491,,1.4893,1.5892,0.001391
4491,,1.4893,1.5892,0.001391
4492,,1.5779,1.5868,0.001391
4492,,1.5779,1.5868,0.001391
4493,,1.6553,1.599,0.001391
4493,,1.6553,1.599,0.001391
4494,,1.5378,1.5981,0.001391
4494,,1.5378,1.5981,0.001391
4495,,1.553,1.5932,0.001391
4495,,1.553,1.5932,0.001391
4496,,1.553,1.5747,0.001391
4496,,1.553,1.5747,0.001391
4497,,1.6033,1.5727,0.001391
4497,,1.6033,1.5727,0.001391
4498,,1.5921,1.5778,0.001391
4498,,1.5921,1.5778,0.001391
4499,,1.5132,1.5649,0.001391
4499,,1.5132,1.5649,0.001391
4500,,1.5312,1.5606,0.001391
4500,,1.5312,1.5606,0.001391
4501,,1.5621,1.5679,0.001391
4501,,1.5621,1.5679,0.001391
4502,,1.6893,1.579,0.001391
4502,,1.6893,1.579,0.001391
4503,,1.5912,1.5726,0.001391
4503,,1.5912,1.5726,0.001391
4504,,1.5762,1.5765,0.00139
4504,,1.5762,1.5765,0.00139
4505,,1.6088,1.582,0.00139
4505,,1.6088,1.582,0.00139
4506,,1.6162,1.5884,0.00139
4506,,1.6162,1.5884,0.00139
4507,,1.6315,1.5912,0.00139
4507,,1.6315,1.5912,0.00139
4508,,1.412,1.5732,0.00139
4508,,1.412,1.5732,0.00139
4509,,1.6368,1.5855,0.00139
4509,,1.6368,1.5855,0.00139
4510,,1.5748,1.5899,0.00139
4510,,1.5748,1.5899,0.00139
4511,,1.6019,1.5939,0.00139
4511,,1.6019,1.5939,0.00139
4512,,1.5703,1.582,0.00139
4512,,1.5703,1.582,0.00139
4513,,1.7006,1.5929,0.00139
4513,,1.7006,1.5929,0.00139
4514,,1.5367,1.589,0.00139
4514,,1.5367,1.589,0.00139
4515,,1.5113,1.5792,0.00139
4515,,1.5113,1.5792,0.00139
4516,,1.7449,1.5921,0.00139
4516,,1.7449,1.5921,0.00139
4517,,1.6082,1.5897,0.00139
4517,,1.6082,1.5897,0.00139
4518,,1.7785,1.6264,0.00139
4518,,1.7785,1.6264,0.00139
4519,,1.7526,1.638,0.00139
4519,,1.7526,1.638,0.00139
4520,,1.6147,1.642,0.001389
4520,,1.6147,1.642,0.001389
4521,,1.7141,1.6532,0.001389
4521,,1.7141,1.6532,0.001389
4522,,1.7434,1.6705,0.001389
4522,,1.7434,1.6705,0.001389
4523,,1.7641,1.6769,0.001389
4523,,1.7641,1.6769,0.001389
4524,,1.713,1.6945,0.001389
4524,,1.713,1.6945,0.001389
4525,,1.5671,1.7001,0.001389
4525,,1.5671,1.7001,0.001389
4526,,1.7551,1.7011,0.001389
4526,,1.7551,1.7011,0.001389
4527,,1.6731,1.7076,0.001389
4527,,1.6731,1.7076,0.001389
4528,,1.7908,1.7088,0.001389
4528,,1.7908,1.7088,0.001389
4529,,1.7837,1.7119,0.001389
4529,,1.7837,1.7119,0.001389
4530,,1.5945,1.7099,0.001389
4530,,1.5945,1.7099,0.001389
4531,,1.5579,1.6943,0.001389
4531,,1.5579,1.6943,0.001389
4532,,1.6956,1.6895,0.001389
4532,,1.6956,1.6895,0.001389
4533,,1.6177,1.6748,0.001389
4533,,1.6177,1.6748,0.001389
4534,,1.6239,1.6659,0.001389
4534,,1.6239,1.6659,0.001389
4535,,1.5878,1.668,0.001389
4535,,1.5878,1.668,0.001389
4536,,1.7567,1.6682,0.001388
4536,,1.7567,1.6682,0.001388
4537,,1.6901,1.6699,0.001388
4537,,1.6901,1.6699,0.001388
4538,,1.6237,1.6532,0.001388
4538,,1.6237,1.6532,0.001388
4539,,1.6705,1.6419,0.001388
4539,,1.6705,1.6419,0.001388
4540,,1.5316,1.6356,0.001388
4540,,1.5316,1.6356,0.001388
4541,,1.6451,1.6443,0.001388
4541,,1.6451,1.6443,0.001388
4542,,1.6559,1.6403,0.001388
4542,,1.6559,1.6403,0.001388
4543,,1.6196,1.6405,0.001388
4543,,1.6196,1.6405,0.001388
4544,,1.563,1.6344,0.001388
4544,,1.563,1.6344,0.001388
4545,,1.5194,1.6276,0.001388
4545,,1.5194,1.6276,0.001388
4546,,1.5307,1.605,0.001388
4546,,1.5307,1.605,0.001388
4547,,1.5168,1.5876,0.001388
4547,,1.5168,1.5876,0.001388
4548,,1.6471,1.59,0.001388
4548,,1.6471,1.59,0.001388
4549,,1.608,1.5837,0.001388
4549,,1.608,1.5837,0.001388
4550,,1.605,1.5911,0.001388
4550,,1.605,1.5911,0.001388
4551,,1.6423,1.5908,0.001388
4551,,1.6423,1.5908,0.001388
4552,,1.6534,1.5905,0.001387
4552,,1.6534,1.5905,0.001387
4553,,1.6152,1.5901,0.001387
4553,,1.6152,1.5901,0.001387
4554,,1.6339,1.5972,0.001387
4554,,1.6339,1.5972,0.001387
4555,,1.6526,1.6105,0.001387
4555,,1.6526,1.6105,0.001387
4556,,1.4912,1.6066,0.001387
4556,,1.4912,1.6066,0.001387
4557,,1.6622,1.6211,0.001387
4557,,1.6622,1.6211,0.001387
4558,,1.7112,1.6275,0.001387
4558,,1.7112,1.6275,0.001387
4559,,1.5408,1.6208,0.001387
4559,,1.5408,1.6208,0.001387
4560,,1.6559,1.6259,0.001387
4560,,1.6559,1.6259,0.001387
4561,,1.6961,1.6313,0.001387
4561,,1.6961,1.6313,0.001387
4562,,1.6769,1.6336,0.001387
4562,,1.6769,1.6336,0.001387
4563,,1.7064,1.6427,0.001387
4563,,1.7064,1.6427,0.001387
4564,,1.7581,1.6551,0.001387
4564,,1.7581,1.6551,0.001387
4565,,1.6194,1.6518,0.001387
4565,,1.6194,1.6518,0.001387
4566,,1.6826,1.671,0.001387
4566,,1.6826,1.671,0.001387
4567,,1.6516,1.6699,0.001387
4567,,1.6516,1.6699,0.001387
4568,,1.6029,1.6591,0.001387
4568,,1.6029,1.6591,0.001387
4569,,1.5843,1.6634,0.001386
4569,,1.5843,1.6634,0.001386
4570,,1.5713,1.655,0.001386
4570,,1.5713,1.655,0.001386
4571,,1.5623,1.6416,0.001386
4571,,1.5623,1.6416,0.001386
4572,,1.6834,1.6422,0.001386
4572,,1.6834,1.6422,0.001386
4573,,1.5254,1.6241,0.001386
4573,,1.5254,1.6241,0.001386
4574,,1.619,1.6102,0.001386
4574,,1.619,1.6102,0.001386
4575,,1.621,1.6104,0.001386
4575,,1.621,1.6104,0.001386
4576,,1.5931,1.6014,0.001386
4576,,1.5931,1.6014,0.001386
4577,,1.6741,1.6037,0.001386
4577,,1.6741,1.6037,0.001386
4578,,1.6399,1.6074,0.001386
4578,,1.6399,1.6074,0.001386
4579,,1.6381,1.6128,0.001386
4579,,1.6381,1.6128,0.001386
4580,,1.5205,1.6077,0.001386
4580,,1.5205,1.6077,0.001386
4581,,1.6802,1.6195,0.001386
4581,,1.6802,1.6195,0.001386
4582,,1.589,1.61,0.001386
4582,,1.589,1.61,0.001386
4583,,1.7556,1.6331,0.001386
4583,,1.7556,1.6331,0.001386
4584,,1.6251,1.6337,0.001386
4584,,1.6251,1.6337,0.001386
4585,,1.5359,1.6251,0.001385
4585,,1.5359,1.6251,0.001385
4586,,1.5804,1.6239,0.001385
4586,,1.5804,1.6239,0.001385
4587,,1.5883,1.6153,0.001385
4587,,1.5883,1.6153,0.001385
4588,,1.6965,1.621,0.001385
4588,,1.6965,1.621,0.001385
4589,,1.6985,1.627,0.001385
4589,,1.6985,1.627,0.001385
4590,,1.5823,1.6332,0.001385
4590,,1.5823,1.6332,0.001385
4591,,1.6052,1.6257,0.001385
4591,,1.6052,1.6257,0.001385
4592,,1.7011,1.6369,0.001385
4592,,1.7011,1.6369,0.001385
4593,,1.6009,1.6214,0.001385
4593,,1.6009,1.6214,0.001385
4594,,1.5601,1.6149,0.001385
4594,,1.5601,1.6149,0.001385
4595,,1.5558,1.6169,0.001385
4595,,1.5558,1.6169,0.001385
4596,,1.5627,1.6151,0.001385
4596,,1.5627,1.6151,0.001385
4597,,1.5599,1.6123,0.001385
4597,,1.5599,1.6123,0.001385
4598,,1.5718,1.5998,0.001385
4598,,1.5718,1.5998,0.001385
4599,,1.6343,1.5934,0.001385
4599,,1.6343,1.5934,0.001385
4600,,1.6602,1.6012,0.001385
4600,,1.6602,1.6012,0.001385
4601,,1.6202,1.6027,0.001384
4601,,1.6202,1.6027,0.001384
4602,,1.6002,1.5926,0.001384
4602,,1.6002,1.5926,0.001384
4603,,1.5565,1.5882,0.001384
4603,,1.5565,1.5882,0.001384
4604,,1.5837,1.5905,0.001384
4604,,1.5837,1.5905,0.001384
4605,,1.5663,1.5916,0.001384
4605,,1.5663,1.5916,0.001384
4606,,1.7003,1.6053,0.001384
4606,,1.7003,1.6053,0.001384
4607,,1.7083,1.6202,0.001384
4607,,1.7083,1.6202,0.001384
4608,,1.6832,1.6313,0.001384
4608,,1.6832,1.6313,0.001384
4609,,1.6559,1.6335,0.001384
4609,,1.6559,1.6335,0.001384
4610,,1.5731,1.6248,0.001384
4610,,1.5731,1.6248,0.001384
4611,,1.7397,1.6367,0.001384
4611,,1.7397,1.6367,0.001384
4612,,1.7976,1.6564,0.001384
4612,,1.7976,1.6564,0.001384
4613,,1.5855,1.6594,0.001384
4613,,1.5855,1.6594,0.001384
4614,,1.6553,1.6665,0.001384
4614,,1.6553,1.6665,0.001384
4615,,1.6768,1.6776,0.001384
4615,,1.6768,1.6776,0.001384
4616,,1.7126,1.6788,0.001384
4616,,1.7126,1.6788,0.001384
4617,,1.7686,1.6848,0.001383
4617,,1.7686,1.6848,0.001383
4618,,1.6556,1.6821,0.001383
4618,,1.6556,1.6821,0.001383
4619,,1.6452,1.681,0.001383
4619,,1.6452,1.681,0.001383
4620,,1.6064,1.6843,0.001383
4620,,1.6064,1.6843,0.001383
4621,,1.6612,1.6765,0.001383
4621,,1.6612,1.6765,0.001383
4622,,1.6381,1.6605,0.001383
4622,,1.6381,1.6605,0.001383
4623,,1.6614,1.6681,0.001383
4623,,1.6614,1.6681,0.001383
4624,,1.7518,1.6778,0.001383
4624,,1.7518,1.6778,0.001383
4625,,1.6733,1.6774,0.001383
4625,,1.6733,1.6774,0.001383
4626,,1.6754,1.6737,0.001383
4626,,1.6754,1.6737,0.001383
4627,,1.6873,1.6656,0.001383
4627,,1.6873,1.6656,0.001383
4628,,1.6297,1.663,0.001383
4628,,1.6297,1.663,0.001383
4629,,1.6065,1.6591,0.001383
4629,,1.6065,1.6591,0.001383
4630,,1.6681,1.6653,0.001383
4630,,1.6681,1.6653,0.001383
4631,,1.7685,1.676,0.001383
4631,,1.7685,1.676,0.001383
4632,,1.6232,1.6745,0.001383
4632,,1.6232,1.6745,0.001383
4633,,1.6076,1.6691,0.001382
4633,,1.6076,1.6691,0.001382
4634,,1.6893,1.6629,0.001382
4634,,1.6893,1.6629,0.001382
4635,,1.5884,1.6544,0.001382
4635,,1.5884,1.6544,0.001382
4636,,1.7476,1.6616,0.001382
4636,,1.7476,1.6616,0.001382
4637,,1.6896,1.6618,0.001382
4637,,1.6896,1.6618,0.001382
4638,,1.9236,1.6912,0.001382
4638,,1.9236,1.6912,0.001382
4639,,1.6683,1.6974,0.001382
4639,,1.6683,1.6974,0.001382
4640,,1.6046,1.6911,0.001382
4640,,1.6046,1.6911,0.001382
4641,,1.7023,1.6845,0.001382
4641,,1.7023,1.6845,0.001382
4642,,1.6076,1.6829,0.001382
4642,,1.6076,1.6829,0.001382
4643,,1.668,1.6889,0.001382
4643,,1.668,1.6889,0.001382
4644,,1.6492,1.6849,0.001382
4644,,1.6492,1.6849,0.001382
4645,,1.731,1.6992,0.001382
4645,,1.731,1.6992,0.001382
4646,,1.6077,1.6852,0.001382
4646,,1.6077,1.6852,0.001382
4647,,1.5076,1.667,0.001382
4647,,1.5076,1.667,0.001382
4648,,1.6287,1.6375,0.001381
4648,,1.6287,1.6375,0.001381
4649,,1.5369,1.6244,0.001381
4649,,1.5369,1.6244,0.001381
4650,,1.6531,1.6292,0.001381
4650,,1.6531,1.6292,0.001381
4651,,1.571,1.6161,0.001381
4651,,1.571,1.6161,0.001381
4652,,1.5841,1.6137,0.001381
4652,,1.5841,1.6137,0.001381
4653,,1.7645,1.6234,0.001381
4653,,1.7645,1.6234,0.001381
4654,,1.7097,1.6294,0.001381
4654,,1.7097,1.6294,0.001381
4655,,1.5389,1.6102,0.001381
4655,,1.5389,1.6102,0.001381
4656,,1.5545,1.6049,0.001381
4656,,1.5545,1.6049,0.001381
4657,,1.5878,1.6129,0.001381
4657,,1.5878,1.6129,0.001381
4658,,1.6605,1.6161,0.001381
4658,,1.6605,1.6161,0.001381
4659,,1.5817,1.6206,0.001381
4659,,1.5817,1.6206,0.001381
4660,,1.6705,1.6223,0.001381
4660,,1.6705,1.6223,0.001381
4661,,1.718,1.637,0.001381
4661,,1.718,1.637,0.001381
4662,,1.5603,1.6347,0.001381
4662,,1.5603,1.6347,0.001381
4663,,1.6886,1.6271,0.001381
4663,,1.6886,1.6271,0.001381
4664,,1.6663,1.6227,0.00138
4664,,1.6663,1.6227,0.00138
4665,,1.6863,1.6375,0.00138
4665,,1.6863,1.6375,0.00138
4666,,1.6794,1.65,0.00138
4666,,1.6794,1.65,0.00138
4667,,1.613,1.6525,0.00138
4667,,1.613,1.6525,0.00138
4668,,1.6292,1.6493,0.00138
4668,,1.6292,1.6493,0.00138
4669,,1.6819,1.6594,0.00138
4669,,1.6819,1.6594,0.00138
4670,,1.7552,1.6678,0.00138
4670,,1.7552,1.6678,0.00138
4671,,1.6823,1.6643,0.00138
4671,,1.6823,1.6643,0.00138
4672,,1.6208,1.6703,0.00138
4672,,1.6208,1.6703,0.00138
4673,,1.7946,1.6809,0.00138
4673,,1.7946,1.6809,0.00138
4674,,1.8286,1.6971,0.00138
4674,,1.8286,1.6971,0.00138
4675,,1.68,1.6965,0.00138
4675,,1.68,1.6965,0.00138
4676,,1.7542,1.704,0.00138
4676,,1.7542,1.704,0.00138
4677,,1.7151,1.7142,0.00138
4677,,1.7151,1.7142,0.00138
4678,,1.806,1.7319,0.00138
4678,,1.806,1.7319,0.00138
4679,,1.6507,1.7287,0.00138
4679,,1.6507,1.7287,0.00138
4680,,1.6086,1.7141,0.001379
4680,,1.6086,1.7141,0.001379
4681,,1.6543,1.7113,0.001379
4681,,1.6543,1.7113,0.001379
4682,,1.7208,1.7213,0.001379
4682,,1.7208,1.7213,0.001379
4683,,1.7267,1.7145,0.001379
4683,,1.7267,1.7145,0.001379
4684,,1.6128,1.6929,0.001379
4684,,1.6128,1.6929,0.001379
4685,,1.7423,1.6991,0.001379
4685,,1.7423,1.6991,0.001379
4686,,1.6597,1.6897,0.001379
4686,,1.6597,1.6897,0.001379
4687,,1.707,1.6889,0.001379
4687,,1.707,1.6889,0.001379
4688,,1.6685,1.6751,0.001379
4688,,1.6685,1.6751,0.001379
4689,,1.7989,1.69,0.001379
4689,,1.7989,1.69,0.001379
4690,,1.7342,1.7025,0.001379
4690,,1.7342,1.7025,0.001379
4691,,1.7879,1.7159,0.001379
4691,,1.7879,1.7159,0.001379
4692,,1.7647,1.7203,0.001379
4692,,1.7647,1.7203,0.001379
4693,,1.6714,1.7147,0.001379
4693,,1.6714,1.7147,0.001379
4694,,1.6432,1.7178,0.001379
4694,,1.6432,1.7178,0.001379
4695,,1.6892,1.7125,0.001379
4695,,1.6892,1.7125,0.001379
4696,,1.6905,1.7155,0.001378
4696,,1.6905,1.7155,0.001378
4697,,1.6065,1.7055,0.001378
4697,,1.6065,1.7055,0.001378
4698,,1.6111,1.6998,0.001378
4698,,1.6111,1.6998,0.001378
4699,,1.809,1.7008,0.001378
4699,,1.809,1.7008,0.001378
4700,,1.6266,1.69,0.001378
4700,,1.6266,1.69,0.001378
4701,,1.6505,1.6763,0.001378
4701,,1.6505,1.6763,0.001378
4702,,1.866,1.6864,0.001378
4702,,1.866,1.6864,0.001378
4703,,1.7347,1.6927,0.001378
